command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777805366290670000,2026-05-03T13:49:26.367+03:00,200,,0.4.7
2,off,3063,1777805369358191000,2026-05-03T13:49:29.482+03:00,200,,0.4.7
3,on,6155,1777805372450732000,2026-05-03T13:49:32.534+03:00,200,,0.4.7
4,off,9272,1777805375566344000,2026-05-03T13:49:35.634+03:00,200,,0.4.7
5,on,12123,1777805378418717000,2026-05-03T13:49:38.506+03:00,200,,0.4.7
6,off,15343,1777805381638693000,2026-05-03T13:49:41.716+03:00,200,,0.4.7
7,on,18503,1777805384798695000,2026-05-03T13:49:44.880+03:00,200,,0.4.7
8,off,21497,1777805387792697000,2026-05-03T13:49:47.870+03:00,200,,0.4.7
9,on,24683,1777805390977769000,2026-05-03T13:49:51.074+03:00,200,,0.4.7
10,off,27906,1777805394199074000,2026-05-03T13:49:54.324+03:00,200,,0.4.7
11,on,30923,1777805397217147000,2026-05-03T13:49:57.319+03:00,200,,0.4.7
12,off,34145,1777805400436314000,2026-05-03T13:50:00.578+03:00,200,,0.4.7
13,on,36906,1777805403201648000,2026-05-03T13:50:03.281+03:00,200,,0.4.7
14,off,40018,1777805406311076000,2026-05-03T13:50:06.388+03:00,200,,0.4.7
15,on,43242,1777805409536973000,2026-05-03T13:50:09.635+03:00,200,,0.4.7
16,off,46083,1777805412377698000,2026-05-03T13:50:12.462+03:00,200,,0.4.7
17,on,48956,1777805415251621000,2026-05-03T13:50:15.328+03:00,200,,0.4.7
18,off,51769,1777805418064624000,2026-05-03T13:50:18.151+03:00,200,,0.4.7
19,on,54896,1777805421191291000,2026-05-03T13:50:21.268+03:00,200,,0.4.7
20,off,58119,1777805424414578000,2026-05-03T13:50:24.494+03:00,200,,0.4.7
21,on,61017,1777805427310974000,2026-05-03T13:50:27.386+03:00,200,,0.4.7
22,off,63838,1777805430131711000,2026-05-03T13:50:30.209+03:00,200,,0.4.7
23,on,66716,1777805433008107000,2026-05-03T13:50:33.095+03:00,200,,0.4.7
24,off,69913,1777805436208548000,2026-05-03T13:50:36.296+03:00,200,,0.4.7
25,on,72772,1777805439066719000,2026-05-03T13:50:39.138+03:00,200,,0.4.7
26,off,75586,1777805441879102000,2026-05-03T13:50:41.962+03:00,200,,0.4.7
27,on,78700,1777805444991510000,2026-05-03T13:50:45.082+03:00,200,,0.4.7
28,off,81874,1777805448169103000,2026-05-03T13:50:48.252+03:00,200,,0.4.7
29,on,85067,1777805451359578000,2026-05-03T13:50:51.439+03:00,200,,0.4.7
30,off,88239,1777805454530838000,2026-05-03T13:50:54.615+03:00,200,,0.4.7
31,on,91276,1777805457571499000,2026-05-03T13:50:57.670+03:00,200,,0.4.7
32,off,94057,1777805460352513000,2026-05-03T13:51:00.497+03:00,200,,0.4.7
33,on,96826,1777805463117828000,2026-05-03T13:51:03.215+03:00,200,,0.4.7
34,off,99621,1777805465916459000,2026-05-03T13:51:06.003+03:00,200,,0.4.7
35,on,102532,1777805468824669000,2026-05-03T13:51:08.903+03:00,200,,0.4.7
36,off,105706,1777805472001481000,2026-05-03T13:51:12.085+03:00,200,,0.4.7
37,on,108923,1777805475218263000,2026-05-03T13:51:15.296+03:00,200,,0.4.7
38,off,111792,1777805478087461000,2026-05-03T13:51:18.165+03:00,200,,0.4.7
39,on,114630,1777805480923547000,2026-05-03T13:51:21.016+03:00,200,,0.4.7
40,off,117754,1777805484049426000,2026-05-03T13:51:24.126+03:00,200,,0.4.7
41,on,120653,1777805486948041000,2026-05-03T13:51:27.038+03:00,200,,0.4.7
42,off,123605,1777805489899563000,2026-05-03T13:51:29.977+03:00,200,,0.4.7
43,on,126784,1777805493079421000,2026-05-03T13:51:33.160+03:00,200,,0.4.7
44,off,129683,1777805495977198000,2026-05-03T13:51:36.058+03:00,200,,0.4.7
45,on,132469,1777805498764188000,2026-05-03T13:51:38.849+03:00,200,,0.4.7
46,off,135520,1777805501811548000,2026-05-03T13:51:41.921+03:00,200,,0.4.7
47,on,138340,1777805504635389000,2026-05-03T13:51:44.720+03:00,200,,0.4.7
48,off,141551,1777805507846356000,2026-05-03T13:51:47.925+03:00,200,,0.4.7
49,on,144608,1777805510903375000,2026-05-03T13:51:51.000+03:00,200,,0.4.7
50,off,147842,1777805514137336000,2026-05-03T13:51:54.215+03:00,200,,0.4.7
51,on,150784,1777805517079355000,2026-05-03T13:51:57.158+03:00,200,,0.4.7
52,off,154018,1777805520309632000,2026-05-03T13:52:00.388+03:00,200,,0.4.7
53,on,157203,1777805523497886000,2026-05-03T13:52:03.574+03:00,200,,0.4.7
54,off,160416,1777805526706637000,2026-05-03T13:52:06.795+03:00,200,,0.4.7
55,on,163355,1777805529650326000,2026-05-03T13:52:09.736+03:00,200,,0.4.7
56,off,166453,1777805532747813000,2026-05-03T13:52:12.839+03:00,200,,0.4.7
57,on,169215,1777805535507174000,2026-05-03T13:52:15.596+03:00,200,,0.4.7
58,off,172425,1777805538718739000,2026-05-03T13:52:18.797+03:00,200,,0.4.7
59,on,175492,1777805541786675000,2026-05-03T13:52:21.900+03:00,200,,0.4.7
60,off,178351,1777805544646270000,2026-05-03T13:52:24.735+03:00,200,,0.4.7
61,on,181190,1777805547485278000,2026-05-03T13:52:27.564+03:00,200,,0.4.7
62,off,184346,1777805550641265000,2026-05-03T13:52:30.720+03:00,200,,0.4.7
63,on,187146,1777805553441299000,2026-05-03T13:52:33.528+03:00,200,,0.4.7
64,off,190268,1777805556563482000,2026-05-03T13:52:36.640+03:00,200,,0.4.7
65,on,193063,1777805559358321000,2026-05-03T13:52:39.445+03:00,200,,0.4.7
66,off,196285,1777805562579023000,2026-05-03T13:52:42.662+03:00,200,,0.4.7
67,on,199109,1777805565402890000,2026-05-03T13:52:45.486+03:00,200,,0.4.7
68,off,202097,1777805568392189000,2026-05-03T13:52:48.471+03:00,200,,0.4.7
69,on,205300,1777805571591339000,2026-05-03T13:52:51.672+03:00,200,,0.4.7
70,off,208381,1777805574673052000,2026-05-03T13:52:54.779+03:00,200,,0.4.7
71,on,211141,1777805577435085000,2026-05-03T13:52:57.523+03:00,200,,0.4.7
72,off,213900,1777805580194407000,2026-05-03T13:53:00.273+03:00,200,,0.4.7
73,on,217000,1777805583293918000,2026-05-03T13:53:03.376+03:00,200,,0.4.7
74,off,220177,1777805586472160000,2026-05-03T13:53:06.549+03:00,200,,0.4.7
75,on,223111,1777805589406157000,2026-05-03T13:53:09.484+03:00,200,,0.4.7
76,off,226361,1777805592656133000,2026-05-03T13:53:12.744+03:00,200,,0.4.7
77,on,229448,1777805595738495000,2026-05-03T13:53:15.862+03:00,200,,0.4.7
78,off,232490,1777805598781237000,2026-05-03T13:53:18.891+03:00,200,,0.4.7
79,on,235379,1777805601672903000,2026-05-03T13:53:21.760+03:00,200,,0.4.7
80,off,238480,1777805604771883000,2026-05-03T13:53:24.859+03:00,200,,0.4.7
81,on,241352,1777805607647131000,2026-05-03T13:53:27.726+03:00,200,,0.4.7
82,off,244449,1777805610740638000,2026-05-03T13:53:30.827+03:00,200,,0.4.7
83,on,247214,1777805613507236000,2026-05-03T13:53:33.584+03:00,200,,0.4.7
84,off,250363,1777805616656140000,2026-05-03T13:53:36.739+03:00,200,,0.4.7
85,on,253376,1777805619671071000,2026-05-03T13:53:39.773+03:00,200,,0.4.7
86,off,256126,1777805622419124000,2026-05-03T13:53:42.497+03:00,200,,0.4.7
87,on,258924,1777805625218176000,2026-05-03T13:53:45.304+03:00,200,,0.4.7
88,off,262157,1777805628447756000,2026-05-03T13:53:48.528+03:00,200,,0.4.7
89,on,265153,1777805631448035000,2026-05-03T13:53:51.525+03:00,200,,0.4.7
90,off,268165,1777805634460025000,2026-05-03T13:53:54.540+03:00,200,,0.4.7
91,on,271005,1777805637300031000,2026-05-03T13:53:57.382+03:00,200,,0.4.7
92,off,273988,1777805640281306000,2026-05-03T13:54:00.369+03:00,200,,0.4.7
93,on,276972,1777805643264357000,2026-05-03T13:54:03.343+03:00,200,,0.4.7
94,off,280140,1777805646434978000,2026-05-03T13:54:06.510+03:00,200,,0.4.7
95,on,283340,1777805649634981000,2026-05-03T13:54:09.715+03:00,200,,0.4.7
96,off,286267,1777805652561978000,2026-05-03T13:54:12.652+03:00,200,,0.4.7
97,on,289302,1777805655596983000,2026-05-03T13:54:15.684+03:00,200,,0.4.7
98,off,292317,1777805658611991000,2026-05-03T13:54:18.718+03:00,200,,0.4.7
99,on,295402,1777805661696947000,2026-05-03T13:54:21.816+03:00,200,,0.4.7
100,off,298328,1777805664620419000,2026-05-03T13:54:24.695+03:00,200,,0.4.7
